Longitude,Latitude
25.852826,62.567976
21.744653,61.486522
28.71692,66.534072
21.483917,60.595667
23.088864,61.117483
23.078413,60.847106
23.105122,61.107074
23.193,61.6381
24.979404,63.369844
25.021011,60.332551
29.982569,63.331508
24.8458,60.2456
24.6787,61.0701
23.066509889,62.127539717
28.465447,64.664685
29.3576,61.4344
22.512971,60.409209
21.622,61.36
25.263448,62.977323
29.077678,63.558434
27.733601,60.974764
26.2016,60.6201
23.519454,63.542645
22.98013286,62.90460077
24.95187,60.25653
24.119443,61.087181
26.7863,60.7649
23.726638,60.830291
22.84016043,63.0372256
23.020371,63.72499
26.290112,62.627259
22.423756,60.440912
28.804564,61.141661
27.515754,61.731458
24.628935,63.834533
22.0613,62.3574
28.701707,61.60834
24.142692,65.855842
21.53344,61.77596
22.376442,62.596857
23.264172628,61.392459362
22.73037569,62.84195655
29.5126,64.1229
22.922523,60.782431
27.99722,66.94927
22.37631,60.47759
23.650832,60.058775
22.892462,62.817358
28.180074,61.280767
24.7466,60.5278
25.598821,62.379966
23.4388,59.9755
27.5682,60.9214
26.18403645,64.10485013
28.214737,65.58526
22.56552,62.39159
23.51544,60.61083
23.1645,63.8671
27.81313,63.43469
23.852836,63.149183
23.122536,63.860561
21.319249,63.345324
22.490859,60.426028
25.0807,60.3509
24.567284,63.083827
23.02479809,62.001890115
24.835841,60.259447
22.50866,63.12053
27.118113,61.441368
24.1331,61.2608
21.396282,62.544983
22.130445,60.553603
26.276164,62.625601
27.704215,64.225231
21.954286,61.047153
23.9286,61.515
23.776634518,61.255613543
27.332577,65.695889
21.36755,61.033193
22.17405673,60.48141474
24.229620284,61.455513289
25.377145,65.120132
22.371567,61.803624
22.388892,63.310351
23.70118,60.081133
23.6005586,63.0519421
22.466344,60.072849
26.008244,61.545942
22.660587234,62.011443406
25.537412,64.997259
28.68095,66.9302
22.979320453,62.026830194
26.050447,63.669612
28.84904,67.08961
22.837767401,62.07274944
28.828704,63.676976
28.28006,66.52148
26.244256,66.803618
23.326,62.9246
24.411342,61.055741
23.4356,63.4216
21.657773116,63.162018728
28.44673116,64.66758079
25.675579,65.086733
25.357054,65.236293
25.0654,60.4868
23.07186,60.849438
24.817675,64.261678
25.6164,64.6563
25.4232783,64.8172992
22.97959,61.39162
21.44904,60.799425
29.7947,62.6274
25.817785,62.229136
23.422688,60.840869
27.837789,64.407664
22.846415,62.800711
24.7533,60.175
22.441882,60.494608
25.56623,66.69289
23.53814063,62.222438091
25.488297,62.433599
22.923365392,62.002673266
24.462175,60.621576
28.41121,66.93649
25.243764,66.631499
22.054667,60.493213
25.0201,60.2585
24.8872,60.6481
29.457036,61.589172
22.16248169,60.46297728
29.236014,63.243309
25.11627,60.21584
25.02265,60.311743
29.045302,61.948151
23.863163,61.185175
23.885268554,62.188238054
22.09221161,60.48698565
23.0482322,61.849352351
26.87647707,60.45183212
25.010328,60.417847
22.47224,60.51554
25.276644,62.701042
22.9686,59.8264
25.483793818,61.983613533
26.03863,62.27809
24.8371,60.6082
22.425177,60.528223
25.0304,60.3112
29.630213,62.43599
29.03671,66.54892
25.88725,62.3672
25.376601,65.194482
29.078493,63.555997
23.68648,61.47847
22.964767864,61.875175028
24.7912,60.1637
23.0800887,62.1959938
25.333922715,62.273463498
22.08365663,60.48617517
27.2066768,62.0247386
25.831989209,62.249650503
23.312961115,62.319638552
25.6553,60.961
23.181345,62.237433
22.3756,63.3255
25.711385896,62.30130997
23.68648,61.47847
27.089775,61.657077
25.631151,66.597325
25.00301,60.30283
22.142193,60.489625
28.207931,64.495892
23.8877,61.4645
26.652875,62.009446
24.74251,60.28482
27.1187,62.6269
26.7394,60.4957
22.17392478,60.49393107
22.405919,60.479741
22.505407,60.019858
23.0698,63.8295
21.615,60.5629
25.7568,62.2161
22.94078,61.36103
28.941121,61.859468
24.474814,60.399923
25.93625,62.42724
26.0822877,62.0982523
26.7718,61.6528
27.1161,60.9019
24.0262,60.2285
23.643136,60.815941
22.011659,61.694095
25.832977,62.324325
24.374478,61.060352
25.29521,61.878052
21.622436,61.121324
23.181238125,61.486189594
28.11273,66.77569
23.064578,62.750031
23.3330914,61.474641827
27.253054,61.67853
28.1844762,61.2258364
24.193546187,61.572800586
22.47396,60.51405
24.2304,60.5349
22.485886,60.518097
24.331917551,61.978432323
24.795756,62.872791
25.0984,60.344
25.11411,60.21865
24.9611,60.1734
28.815637,61.206261
24.55664459,64.30164313
27.216663,63.552165
28.108885,64.338217
27.733483517,64.905029132
25.057479,60.299864
21.8713,61.5915
21.9102,60.4587
25.1818,61.5657
28.598378,61.909209
23.7503,61.2151
25.6258,60.3931
23.421344404,61.454594982
29.134583,63.547773
24.445653,60.990688
23.787707,67.331344
22.700532,60.856044
28.76481,66.774245
23.146312,63.307089
26.7988,60.9288
24.484513,61.008986
21.22108,62.3766
24.533361,65.794534
24.581573,65.676285
22.435419,60.492914
28.453685,61.10679
23.085689,61.498365
24.706771,62.253683
21.519863,62.157086
24.677366081,61.484992047
24.285622,61.670735
22.86982049,62.79407087
26.050536,63.665727
25.568254,64.92456
25.08825,60.20374
22.47855,60.51248
28.25455,66.6765
22.70544,61.29444
27.3477,61.7031
30.048037,63.310312
29.636628,62.307881
23.7029,60.0733
24.379714,61.060518
24.3210394,61.473397
25.0316,60.2336
28.12074,66.98594
25.886106,61.735794
23.028409,63.113572
25.547464,64.7815829
24.49830828,60.9595549
27.0392,62.6653
22.484089,60.517897
25.099965,60.2403
23.0200919,62.969787
29.27095,61.9033568
21.6283,63.1042
23.097381,62.657404
28.336294,63.072067
29.6136,62.0544
22.9828,63.8215
26.282816,62.912478
23.53037678,61.49478854
23.3506,61.4906
23.2936,63.9031
25.649,64.5063
25.64685,60.38942
30.132022,62.805783
29.0242,62.7201
24.30082,60.1146
25.08028,60.20295
27.187892,63.568371
24.0845,62.5492
29.998426,63.328811
25.05403,60.19018
29.447973,63.451785
28.32376545,62.05929563
24.612567,60.182665
22.16891,60.45915
22.593019,60.652504
24.9906,60.2751
24.5231,60.2653
25.5843,63.3694
22.3972,60.415
23.5521,60.1317
28.02798,61.529119
29.14357167,66.00030862
22.58694,60.648257
29.43511,63.178061
24.1347,61.0917
29.143016,66.000661
21.5863,60.9914
22.16849108,60.46458089
28.8756,69.59017
28.802,61.163
22.466161,60.551403
22.576486,60.541696
22.395589,62.621149
23.074306,60.904553
27.220257,61.695312
23.612578,62.599655
23.794460115,61.32377007
25.95474237,67.03377999
22.396939,62.611197
23.6355,61.5229
23.0615,62.7687
23.626142,62.528982
28.84993,61.281611
22.1019,63.0528
22.1797,60.4719
22.3413956,61.2488007
23.760029,61.437748
26.709,60.8512
23.41018963,62.8661476
22.90635912,62.82203272
26.235395,66.782293
21.8532,61.5838
26.871161,64.273721
22.25581,60.46441
24.436331838040203,63.21094850206452
22.907037,62.823983
27.3236773,61.7103903
22.0806,60.5962
24.380966,60.36901
23.948509,63.103403
24.414303,60.370864
23.557118843,67.58536326
22.887511,62.805568
24.444752,60.269078
24.9189,60.2797
25.578340776,62.267447732
22.1982,60.4628
23.6689,61.5083
24.6598,61.3649
24.7753,60.2528
22.869552,62.7434
23.491838,62.730777
22.98094641,62.98668144
23.1824,61.6664
22.1038,60.4899
29.2949,61.8025
24.80889,62.667224
22.703333,61.490721
25.64035,60.38748
25.556449664,62.04143042
25.438585,62.499891
26.74184,67.585102
28.072504,61.153626
26.817627,62.609061
21.424026,62.841838
22.85582,62.766113
25.671701,62.136553
22.99526964,62.95915539
25.78032,61.839224
24.701561,60.26055
26.619286,63.656042
23.19713834,63.01397016
23.201400465,61.51183344
28.171949,61.046923
26.9454572,60.5198838
28.2433,65.5781
21.747555,62.493262
25.570153,61.750701
22.23459,60.46874
22.14717106,60.48836198
27.344290932,66.749363965
26.21876,62.27096
23.881874,61.166134
29.072614,63.557177
22.2212,62.4559
25.1423,60.2213
27.97939,69.2685
25.24979744,66.24895536
23.077,60.3962
22.07882,61.888254
29.03085902,66.511440311
26.257255,62.1884432
28.157573,60.851287
24.9039,60.1988
26.5104,65.9326
21.505825,61.863846
23.02037028,62.9830906
22.17407848,60.47833022
22.50206,60.436347
25.671734,61.503186
23.835397,61.167217
25.906734416,62.146938738
24.76057,60.23584
29.1655,63.5431
26.969361701,66.905197929
25.574221,60.645766
22.073829,61.328228
24.773251,60.222194
27.426813,68.418566
22.597107,60.539
27.1786,63.5748
24.712329,60.244839
22.3416,60.5433
28.323772941,67.71061824
21.3776,62.2813
23.1057,62.5729
23.128645,61.582102
22.858,63.8165
23.5317,61.6076
25.665,60.4096
25.3664,64.1444
28.321099,68.848298
22.76312,61.32358
21.7082,62.3075
25.6811,60.9905
21.483,61.8524
24.6164,60.1679
30.1466,63.3213
22.8573,62.7472
29.371605,62.85634
30.164723,63.325064
23.686753,60.067109
29.753616,63.362358
23.658021,60.069969
27.12082333,68.10079167
26.356952,66.228093
28.694859,61.181014
30.18966,62.557247
24.8327,60.6477
25.7971,62.2433
25.974493,63.6783
27.118035,62.625521
24.480286,64.682869
21.6437,61.6704
26.617602,67.509415
29.264231,63.23442
23.518697,60.090533
26.46229753,66.23194774
25.103,60.2978
22.6819,63.8006
27.264994,61.711517
25.834715,63.06487
24.3774,60.9755
28.857028,61.233885
26.22939,60.45866
28.804199,61.163618
22.253516,60.459249
25.1426,62.0803
28.175038,61.679807
25.708566,62.646057
23.484059,60.10266
25.327964,66.785595
22.981356,61.382476
25.9517,62.414
23.603508,60.09499
22.15890381,60.46644521
25.498368,65.068642
24.0322,61.2603
22.406,61.79653
23.768792,60.109248
21.6762,61.535
22.132859,60.549241
26.153224,60.615003
25.667152,62.570496
24.639716,60.939856
24.866449,60.615478
24.08518,60.2575
22.23395,60.46638
27.4506,61.3271
23.8849,61.1809
24.5458,60.1537
23.675999,60.06795
21.8332,61.4974
22.7672,63.7922
25.472,66.4321
22.6763,63.6717
22.3765,62.5967
27.2951,61.6878
25.2561,62.7078
23.5103,61.5714
24.8769,60.2016
25.1088,60.2451
27.894722,61.4333
22.2251,60.4743
27.5425,68.6591
23.5102,62.809
23.705642,61.171153
23.701003,60.077594
22.716,63.8195
25.583775,65.00076
26.02961,60.44888
27.861655,61.390931
22.77303,61.3221
22.9036,63.8357
23.0912,61.4997
24.860331,60.283797
23.9982,60.1878
21.7258,61.4876
26.051178,62.101127
23.2371,60.4512
22.1050542,60.49489785
25.6735,62.1287
24.447997,60.113624
22.37649,61.8151
27.490305,67.089309
30.258987,62.915761
29.121349,63.56184
23.5628,60.4607
27.02057,69.02636
25.723962502,62.243457367
22.15048148,60.49620951
27.849998,61.080291
24.695,60.201
29.101421,63.55578
27.112222,62.621022
29.462537237,65.219051583
26.74280244,62.95607304
25.732387345,62.181225995
28.8263,61.8773
22.155965,60.47124063
29.109907,63.560187
22.67974,61.29054
27.482941,68.606821
22.8573,63.8789
23.0531,62.563551
28.909686,62.648793
27.24804,69.23940333
23.6273,61.452973
22.596433,62.729563
29.623466,63.476151
24.58117,61.1738
21.825136,61.477785
22.3207675,61.0599874
21.83775,61.484336
27.2168,63.5491
22.15083353,60.47082885
22.1670156,61.1397614
22.5801,62.7302
25.141506,61.932594
27.6498,61.5827
22.78881131,63.7493602
21.5192,61.1332
22.8084,63.8052
29.7936,62.6743
21.313985,60.566444
23.90323,61.19117
26.79887,68.83292
28.0919,61.0356
21.696,60.8722
22.7602,62.4897
25.2442596,63.54388895
30.01821,63.321124
23.2809,60.8045
29.8976,61.754
25.95447,68.44967
29.13126291,63.54415019
29.087999,63.554162
23.8354,61.448
25.770471,61.01324
24.2068421,64.1820817
28.941507,61.274626
21.7495,61.4886
21.47161,61.509058
21.404655,60.7875
22.176786,62.438605
26.275874,64.350475
25.75515833,63.357475
23.5918,60.3792
22.6823,62.7697
28.19728,69.33380667
25.71403703,63.45290933
28.100796,61.597008
22.68363,61.28937
25.0669,60.4926
25.65424495,63.4824919
22.9563,60.2537
29.5954,62.6352
22.7663966,61.3150823
21.58097847,60.5609088
21.661944,61.522595
24.1972,65.8422
27.394518,63.366521
22.148637,62.412401
27.384985,63.367303
28.947001,63.542339
24.2508,63.7735
21.663801,61.509739
25.100488,60.261055
21.648525,61.504311
22.4048,60.4463
22.381664,63.299665
28.6322,62.4252
25.73105,62.601931
23.202277,61.171907
26.062245,63.18617
25.28924,62.990891
27.5139,67.14319
22.7597,62.6974
22.2277,60.5015
22.76954,61.31387
22.71014,63.68241
25.77635274,63.13935933
26.9318,60.5135
27.09844167,68.21424667
21.73491,61.49059
29.099162,63.565902
22.797136,62.814494
24.245099,63.77675
22.844671,62.782537
29.6635,62.6359
25.08331,60.28592
22.10514,60.47584
23.422337,59.989565
25.82607833,63.01404333
21.8618,60.6486
22.4706,60.072
27.831947,60.963494
22.10196,60.575289
30.673045,62.747289
27.6347488,61.5936828
23.852837523,61.334449704
24.84593,64.265573
21.4245,60.8047
23.558883,61.07791
25.111055,60.488457
25.979083,60.93848
21.736827,61.486406
26.17997736,62.98840233
23.478912,60.822539
24.7525,60.3991
24.171169,63.910659
24.564574,65.776915
22.948623521,62.14709629
27.801504,61.092264
25.355577,60.673593
22.8714,62.8053
29.255379,63.239183
23.863310053,61.342438269
22.18170667,60.4694317
24.9615,63.9308
22.249181,60.414213
28.964739,62.703321
28.0246,66.86761
23.2663,61.7057
23.746422545,62.21869668
30.8301,62.6169
25.56783471,63.37569175
24.07838076,62.56451024
25.545144,61.177505
29.24296,67.21533
23.5091,61.4902
23.0503,63.5937
22.79738,61.32272
25.66126667,68.90962167
25.57605667,63.37759167
25.524993,61.177098
25.900703,60.945384
21.6599,63.0804
27.619005,68.72689833
23.143652,60.652875
29.361633,62.850087
25.107232,63.116024
22.58438,60.543707
23.8337195,63.0217979
23.065831,62.564755
28.80581,67.09705
23.8703,61.475
27.1543833,61.1143684
24.8321,64.2686
25.7178,60.316
23.058623,62.555082
24.7603,60.3721
23.4628,63.3859
27.60282352,64.934613578
21.423,62.8377
23.639992,61.063482
29.1698724,65.9754333
21.6294,62.9196
21.325632,62.473851
22.126948,60.552527
22.5974,62.7289
22.23542485,61.10685479
21.78739,63.22081
24.6767,60.1805
23.7792,67.3313
27.7008,64.2222
24.0685,61.9815
23.30296078,60.77653721
23.0841,60.3923
24.5605,65.737
28.1818,61.051
29.3866,62.5323
26.654,60.8708
25.7136,62.2864
25.4786,60.4013
22.763666,62.496443
25.84633,63.912202
22.7003,63.6799
22.792063,62.817964
25.763869,64.914562
25.5247,64.9559
24.5973,60.1854
26.9460905852072,60.46418916075918
24.9604,60.2094
25.727323,62.626246
23.871022,61.175617
29.7829,63.1159
23.08933,61.117141
23.0467,61.4454
28.66535,66.8215
27.30087,61.696374
23.860502,61.165058
27.704406036559767,60.67404816145614
29.3674,62.5376
24.7671,60.1938
24.561358,63.043084
25.156449,62.119991
28.76741167,66.75938333
23.7983,61.3593
25.444829,65.323227
21.621792,61.359844
23.75213,61.316268
22.562184,62.131915
29.000902,62.053654
25.9619,64.1746
26.04014584,60.5561686
28.164,62.9137
23.560116,61.083171
22.701,61.1765
27.7437,64.2186
23.9352,60.1957
26.18916,63.18035
24.5033,62.1346
24.4194,61.0065
24.003426309,61.990102886
21.9286,60.6273
25.04385,60.79729
23.8234,61.4898
23.636881,60.815805
25.7118,66.4999
29.112536,63.555099
21.9822,62.6891
24.52147,62.141974
25.9963,61.1924
26.035,65.0347
21.773265,61.533004
29.057143,63.629919
23.555825,61.079134
25.983095,60.939824
25.15141,60.42234
23.6301,60.8069
21.7382,62.4876
28.3696,61.7873
27.2476,61.5118
28.7616,61.2014
25.8247,66.5313
23.1264,60.3727
25.4976,64.969
26.9084,60.4557
23.5338,61.0818
23.619034,60.827514
24.05600374,61.26438707
24.03323,68.27513
27.543,68.6552
25.432762,64.934725
26.72307,69.2919
23.8044,63.0069
23.604919,60.813944
26.89055024,60.49599219
25.043035,60.347443
23.660088,60.815088
23.968209,64.341383
24.800992,66.056381
29.120132,63.558586
25.34015,67.86538
24.23149,60.29946
23.1043,63.8534
25.380027,64.145284
25.354941,65.176639
23.468728,60.260585
26.0104,61.579
24.969,60.27237
22.12613163,60.50751807
23.8301,67.3483
22.764172,62.487822
23.8633,61.1766
21.407313,63.231472
21.62662,61.94171
25.2054,64.6077
23.6287,60.8212
25.3568,65.1293
22.094753,61.440572
23.8432,64.2413
22.1502,60.5016
22.729586,60.161759
24.6869,62.0193
22.4115,59.9215
25.25579,60.3786
27.6778,64.2154
25.77688,60.95351
22.33207,60.48729
23.1907,61.6525
23.9627,66.7734
27.1645,60.5636
24.760707,65.68019
25.052819,65.66236
21.692495,61.401022
25.78568,62.28016
25.8019,62.2711
29.1469,66.3002
23.7307,61.8794
22.98818,61.78042
25.396492,64.623638
27.8983,64.2744
22.356,61.0448
27.22277,69.13853
27.407584,61.369998
24.13027881343533,61.62442854833621
22.5383,63.5299
25.658795,64.760468
21.5594,60.8185
23.4467,60.2668
24.0174,66.0417
27.36737,61.371217
26.880541,64.820268
28.1005,61.135
23.1536,60.9401
23.485277,60.791596
25.4707,60.9001
24.5661,64.6876
27.477869,61.419178
25.7029,60.3849
25.669684,64.841787
27.6057,62.8897
26.944686145627145,60.46995491062222
27.710567538636823,60.58031971177049
24.814156,62.729749
27.585812,60.855976
27.6612,63.0715
21.5887,63.1141
27.3437372,60.9109308
28.2089,61.0457
21.7980944,61.494203
23.7221,60.6991
23.617,60.8107
23.808373,61.439989
23.7234,62.6044
25.5435,60.9409
23.8191261,62.6444015
22.8227,62.7589
28.1034,61.0509
26.124650374,62.682927401
22.4044,60.4212
25.667864979,62.570329808
22.3906,60.4453
27.2391,63.5162
27.5239,63.6689
21.7283,63.0861
22.3938,62.6149
22.8674,62.7524
24.8281,64.2681
23.803861,61.443203
25.49488,60.97197
28.69717,66.53764
28.11919,66.78777
23.1829,63.8262
28.41548,66.8268
27.739672,61.531062
26.5864,67.4136
21.6481,63.1044
25.060201,60.317242
28.21209,67.00064
24.5754,64.6924
27.4497,61.027835
29.23171,67.19781
23.810463,61.443683
22.684667,60.347417
28.75325,66.91116
29.110389,66.483583
21.3401,62.0287
27.43385,69.06586
24.665133,62.223268
23.59513,60.90273
28.59696,69.50818
24.109430626645906,60.27601521564177
28.478451,62.975237
28.31003,63.057793
23.2269,60.5248
22.387141,61.8082
27.79236667,68.82791833
25.13874,60.34041
27.85563833,68.80449167
27.83755,68.76959
27.181774,63.580244
30.5159,62.5549
30.1476,62.0976
25.05513,60.25959
29.7877,62.5893
25.3917,60.2532
24.4103,61.0121
28.337474,63.061356
25.741347,63.960924
27.4288,66.7095
25.4039,64.9353
26.493095866,62.472635377
24.806547,64.273873
22.4716,61.8465
28.0754086,61.1526875
25.865897,63.093403
25.4132,64.9352
26.351813,63.179185
28.488579,62.974525
28.31532644,69.3680431
29.8481,62.7648
24.7694,60.178
24.3678524,61.0515659
28.341701,63.071834
25.81330772,62.56493452
21.95405,61.56144
28.1789293,61.2335373
29.9108,62.0859
23.5852,61.4957
28.615310853,65.098028933
24.312877,64.4102
22.63,63.3973
25.519781,64.962365
22.7261,60.4589
26.976,60.5416
23.8202,62.6366
25.7535,60.4554
22.1582,60.5061
28.473258,62.975217
25.446,65.0446
26.5672,60.8584
25.09663,60.524647
25.704884,62.602944
22.852,62.7759
24.306,64.1669
25.5455,61.1727
27.9360453,61.0777784
23.716563792,61.7236786
23.748432602,61.904624511
25.0999,60.2663
25.783959372,62.743779817
23.395318477,62.011589266
26.05043986,62.739876334
27.654044,62.88046
27.2379157,61.4996759
23.61677783,63.77612222
27.8366,62.3132
25.0801,60.32967
26.669748157700177,60.87001855684658
22.1764,62.4172
21.7806,61.4052
25.035885,60.300151
23.8961,63.3202
29.3561,62.6325
23.55931,61.08023
22.807126,61.158364
23.8005,63.4766
25.463054,63.748292
29.649782,61.673606
29.5302,62.4892
25.310979,63.758088
21.2132,62.5051
27.7065,62.9164
27.546379,60.535372
25.7574,66.5174
21.4423,60.9505
25.4061,65.0806
28.64640681,69.55404018
22.529525,61.188059
28.2639,64.1483
25.252655,62.670282
25.686772,60.404059
23.6473,60.0555
23.55629,61.07394
25.3747,65.3204
22.24194,61.992
24.03802267,60.238889618
28.7989,61.1666
24.54397,62.880103
24.826531,64.258331
25.0752,63.1202
22.681377,61.167065
25.583,60.9659
24.7104,60.862
23.190493,60.380015
22.1287,60.5558
24.96299065575345,60.29267455371412
28.93535,67.0501
22.76384,63.706895
25.0679,60.4675
29.18785,66.66212
24.1994,62.5292
25.0763,60.262
25.0983,60.3929
23.5066,62.8046
25.649,64.7635
26.421,64.7594
26.259808066,62.460430406
22.8908,63.7926
29.03222,67.10018
24.9892,60.4022
23.31086208,63.63830279
25.708702456,62.645873532
24.7593,60.3748
28.87448,66.52728
24.4391,61.0508
25.4556,64.8073
24.844373029,62.758318591
24.077047581,61.98875633
24.82173894,62.41287881
26.7589,62.9559
23.337985939,61.834773737
23.6135,61.6289
25.67208329,62.6245338
23.372398,61.978934
27.18679,63.573757
26.05922361,62.65987158
23.375509022,61.992870278
30.1504,62.3064
28.2391181,62.2947676
22.601936,62.963104
22.615936,62.90381
29.28010951,63.23977105
23.2786,60.3498
25.01253,60.26428
24.9038,67.6608
23.9832,67.1516
25.5476,65.0258
23.3025,60.0583
22.3988,62.6178
27.1984,69.1027
25.728222,67.143101
22.0583,63.2126
22.7101,63.6824
24.5486,65.757
25.17175863,62.26121809
24.8527,60.3224
22.4122,60.4079
28.8759,61.8718
28.6738,66.8304
26.341556,64.103787
22.20138137,60.48841122
23.6563,64.0617
21.754289,60.848545
25.319046,63.716411
23.4515,63.8608
25.2723,60.3777
22.38721748,63.31540677
22.2336,60.4737
28.2436,65.5751
23.806786161,67.932412767
26.6541,60.8748
23.705528,60.079404
24.773956,62.898029
26.5147,64.6531
25.0128,61.0771
23.8522,61.4418
25.814009,60.288003
23.654935,60.070372
27.2078,63.5693
25.3154,60.4066
23.512187,60.634442
23.68312636,60.07322412
23.657791,60.057837
29.9833,62.7402
22.4831,60.4245
22.1353,60.5055
29.9205,62.6182
28.6696919,66.834644
22.7827,63.8069
22.4821,60.3679
26.8629,63.5896
27.4322,66.713
21.9582,60.3457
27.4305,66.7165
23.7607,61.3142
27.5398,63.2024
23.641264,60.075029
24.2581,64.4615
22.3849,60.5938
22.3444,61.256
23.648567,60.070458
21.1909,62.7852
28.758,61.1558
22.1261,60.6198
30.1768,62.558
25.93878,62.39536
24.921124,60.156079
26.4082,62.9295
23.5946,61.5561
22.314,60.4737
21.2274,62.5752
22.337,63.4584
23.58788,60.81445
25.231839,62.70634
24.5444,60.9699
21.8259,61.5616
23.68607,60.76916
29.4997,61.5581
25.453691,65.03276
25.987151,61.160504
24.5371,64.0714
23.58557,67.871439
23.0441,60.4399
25.6916,66.4752
25.655465,60.983364
22.74759133,63.7104802
22.6984,60.4484
25.755,66.4979
23.92976,61.47779
25.7137,66.4842
23.584599,60.377684
22.716497,60.423751
25.6648,66.5309
22.9873,60.491
27.41598,68.40409
26.4136,64.7612
25.8701,64.8819
26.954172313,64.243094805
26.1454,65.0283
27.315504701,64.125126262
22.0076,61.6926
26.223811708146066,60.454854450551665
25.605772231980787,60.388243912470614
26.0838,66.4557
27.77627,64.22176
23.045239,62.941444
27.316359199,65.3975078
27.7867,64.2336
29.2547,63.2437
29.2638,63.2482
25.1074,60.4134
25.0199,60.3962
23.4922,60.8053
29.8408,62.544
22.9815,63.6249
21.45483,62.54139
25.931,66.3259
25.209601,62.891147
21.4051,60.8189
21.397079,62.545476
28.8346,61.2237
29.8576,62.6196
27.1314,66.3416
25.5015,66.4199
27.0714,61.6447
28.2106,63.0133
25.6244,60.3711
24.518,63.9066
24.445181,61.002246
24.7525,65.6777
26.585945,63.645335
22.005485,61.363703
27.207,63.6207
28.2946,63.495
28.1856,63.2922
28.3306,63.0647
24.5587,63.0418
25.7702,62.2136
21.69016,63.1864
21.4083,63.2314
23.923802,63.211936
21.6026,63.1301
29.0063,64.9012
25.084995,63.189194
27.6795,61.1968
26.200236,62.261984
27.6147,62.8654
21.5267,61.1088
24.934268,63.155061
22.3881,63.3081
22.5876,61.5963
27.2274,60.562
25.345,66.2476
25.477,64.9989
22.3103,62.9929
23.2586,63.2271
29.1197,66.1639
22.79137112,63.19082564
23.84443,61.504652
24.10411329,61.531906498
25.989,64.8083
22.993355,60.868088
29.123034,63.558909
24.231226,62.119961
21.6576,63.0085
24.453764,64.666568
21.6837,63.0911
25.563984,63.395077
22.4006,62.9488
22.634,63.7098
22.6858,63.6812
22.5914,63.6624
22.8077,62.7938
21.94654,62.659226
25.4658,66.6447
25.05659,60.328406
22.6958,63.6921
29.853757,62.192922
29.314767,61.8564
28.34464,64.1361
22.7512,62.4873
21.896911,61.470082
29.8264,61.8901
22.281499,60.303082
27.2062,62.0188
21.9079,60.6247
25.0267,60.3005
26.294348,62.627833
25.072389,62.88317
24.4805,60.399
24.9561,67.1661
22.782372,63.604622
26.504877,65.933738
29.51674,64.121671
22.68262,61.27989
24.7679,60.2056
22.790221,63.144314
25.086,61.3019
24.8567,60.3008
23.797932,61.202509
22.912136,62.816269
25.850852,65.375359
25.3215,60.6406
29.2734,61.9205
29.522399,64.127513
23.748837,61.224735
28.800782,63.685854
21.56752,61.80873
29.199478,62.186371
23.4649,61.4723
28.29430081,63.05648854
29.254661,62.098541
24.3571,61.6793
25.052551,63.124412
23.7581,61.4543
25.125561,63.267169
24.7495,60.7412
27.236119,63.556052
24.116916,63.465343
23.064444,60.850307
26.853041383,64.558500546
25.5243,65.0261
28.8161,63.6776
27.123291,65.917104
25.6907,66.4916
23.807085974,61.492318759
21.7118,61.4843
24.5311,64.0829
27.21152,61.28674
23.368245,60.580158
25.4162,64.8091
23.829892,61.500104
22.12542291,60.48241299
30.6101,62.482
26.393525,62.93180269
23.573742,61.561222
26.8438,64.5604
23.647378827,61.613712784
26.54254,66.016117
24.208,60.2961
31.02935,62.578586
27.0742,61.6456
26.0285,60.682
24.897566,64.295947
25.2879,62.6976
30.9419679,62.6732202
23.1413,60.6555
29.816355,62.614131
24.981489,64.238487
22.7826,63.6622
23.1039,60.3966
24.557279,64.301196
28.0292835,62.7610471
27.6626,62.9334
27.732711,62.982855
21.791,63.0332
28.174,61.0646
22.3332,60.3144
26.0283,61.191
24.064645559,61.441881939
23.874945728,61.917893509
25.335612,65.177785
26.09437,61.20567
24.5515,64.0638
24.51706441,61.865401014
23.47676608,62.85217438
25.673052,64.951682
22.1959,60.4863
28.220701,66.096947
27.6084,62.5823
23.656498759,62.147035831
23.514833,62.768376
23.345618826,61.451437112
25.6814,61.5014
21.8038,61.4942
24.4107,63.6181
22.2704,63.25436
24.961,60.2913
26.534791141,62.422454768
22.016138881760185,63.29659685082918
23.1679,63.8207
27.0254,68.9056
25.1442,60.3367
29.2332,62.6444
21.424876,60.799149
28.2502,62.2951
22.9917,60.8685
26.95682,60.51632
27.8429,61.9013
22.68054,60.84299
26.332875829,62.340925038
23.1071,61.1133
26.6286338,60.8422097
26.542860229,62.281814878
26.6056,60.8461
26.629687028,62.312531956
23.13836586,63.22087916
22.391167,60.548565
22.6992,61.1783
22.8979041,62.8214883
26.499811916,62.314777877
22.10976512,60.46875915
23.159,63.8291
24.752718,60.209864
25.234995189,62.189158044
25.0854462,60.2788322
22.671854,60.630781
25.413212789,62.28541334
26.5918771,65.567789199
24.8677,61.1038
25.375304,62.425223
23.744843943,61.303606341
25.730591957,62.616310813
24.00160081,61.15621516
25.2082512,64.8298924
24.23368692,61.22715262
24.352376,61.045718
24.82209,60.61228
24.520733,61.013136
24.565601,60.151673
24.407029,61.007707
24.407501,61.010858
25.7623,63.9753
24.883558,63.622226
24.42338,63.211973
25.0537,60.2991
25.3317,60.2974
25.085666,60.278713
27.575729,60.923149
